"id";"atomid";"McId";"DatetimeCreatedShifted";"GoogleClientId";"EntityCreatedWith";"ch_isFirst4ContactAttribution";"ch_isFirst";"cohortdate"
"5A92A539-A6C3-A878-3571-36D911B2ACF9";-20;"38698055-C38E-4DE0-8D84-1A748CE4CE4C";"2024-06-19 20:03:47.64";;HubspotContact;1;1;"2024-06-19"
"1BFB9A09-D646-3486-9893-36A43690B573";-20;"1642870C-F4C0-4AD7-AA74-441006E50C44";"2024-06-17 12:17:03.0";"1465277989.1719315161";ShopifyCustomer;0;0;"2023-11-26"
"66BAB1AE-3202-0C69-2CE1-73AA2EEBE2F9";-20;EE1B2790-9B50-46D5-A56E-DC5206F2073E;"2024-07-05 20:38:05.0";;ShopifyCustomer;1;1;"2024-07-05"
E3CA1673-1206-BB66-A28B-C1191A3862EC;-20;C38770E0-6C70-496B-B072-4EA07982E0D7;"2024-06-20 14:45:37.0";;ShopifyCustomer;0;0;"2024-06-19"
B4A03051-400E-3AAF-45B5-0B1E0AF42CDB;-20;C58E1D02-0A61-49B6-ACDB-111D6AE5187F;"2024-06-25 11:05:24.0";;ShopifyCustomer;0;0;"2024-06-23"
D0B4E3A5-6DDE-57A9-5DB5-4EAD641000AC;-20;"8AD351F6-8D6E-43E2-BD81-3277BA5F4B41";"2024-06-18 15:39:09.257";;HubspotContact;1;1;"2024-06-18"
AAE85D85-9566-2B2A-FC6C-3FE5D703790D;-20;"2A5D92CC-B7BC-4723-B4CB-9484E553FA28";"2024-06-14 15:24:34.043";;HubspotContact;1;1;"2024-06-14"
"600B351B-FDA8-5054-CE63-3AD8F714C368";103;"26E7810C-837F-499D-B4EA-6B8FAF67B78B";"2024-06-18 21:49:04.083";;HubspotContact;1;1;"2024-06-18"
"42B54CEC-8AC4-29FB-0311-D8C307013AAA";-20;"2251BAF1-1BA0-45B5-8F5A-071508959010";"2024-06-12 16:37:44.857";;HubspotContact;1;1;"2024-06-12"
"02935C6A-CE79-6FC1-CB8E-3C52FE6C1F30";-20;D8306114-688B-4C21-9AA2-303FD0563553;"2024-06-18 12:42:22.76";;HubspotContact;1;1;"2024-06-18"
"35A862BD-AA37-6E39-B2EB-C8E2ED8A1891";-20;A31A9C1D-0DCE-4A23-A865-3336CDD7B676;"2024-06-15 01:24:08.243";;HubspotContact;1;1;"2024-06-15"
E4B408D1-7449-12B2-342F-DEC113D84222;10432;"5B906B22-DDE2-4023-8FAC-1C00D0D6E1E6";"2024-06-21 21:44:32.117";;HubspotContact;1;1;"2024-06-21"
"88D4E185-56FF-8809-720E-58554484083A";-20;B2418F0B-25B9-4FAE-9201-C93C7A3FCC73;"2024-06-13 17:03:14.0";;ShopifyCustomer;1;1;"2024-06-13"
"3EEA91EE-3FA5-3B6A-5648-3A5A9FF413BA";101;"2FC05A2D-4F29-408B-983A-2C16E53F4012";"2024-07-02 13:06:29.0";;ShopifyCustomer;0;0;"2024-07-02"
CE958FB9-187C-E309-1C6E-6B389DA7F9A3;10659;"28C8B0F0-2E2E-453B-8558-08B66A60E71C";"2024-06-25 15:46:10.583";;HubspotContact;1;1;"2024-06-25"
"3D0B4705-7B9C-F120-A9E0-802FDBFE92FC";101;F0C5B08E-566E-4EFD-B807-2FC9882B58DC;"2024-06-24 11:46:13.0";;ShopifyCustomer;0;0;"2024-06-22"
"1D5E31B8-756E-13B6-AF4B-6B186200F2F7";101;BDEAA417-C5ED-4ABC-8290-053816C5D41D;"2024-06-30 22:03:10.387";;HubspotContact;1;1;"2024-06-30"
C18F486D-9EE2-7C24-E390-EC6942099962;10689;A3502F07-68FB-4D32-81CE-0135AEB8C162;"2024-06-30 14:02:54.0";;ShopifyCustomer;0;0;"2024-06-28"
"2432604C-D47C-7CA7-A193-D8A2AC796DBA";-20;"342B2F78-E9D7-4ED5-BBA9-F9D4F1FA5D9A";"2024-06-29 10:23:08.0";;ShopifyCustomer;1;1;"2024-06-29"
"9760DCC1-B225-0407-6D54-FACB75DEBB59";-20;F50D7532-259E-48A6-A043-12B0FCDA6D92;"2024-06-20 13:47:36.0";;ShopifyCustomer;0;0;"2023-05-10"
CEB7181F-02FD-1330-57DD-6E748EB501F9;11006;B3C6DABA-6533-4B17-9801-0EEE6979B6BB;"2024-07-02 11:08:30.0";;ShopifyCustomer;0;0;"2024-07-01"
"23B09D64-9030-FECB-35AC-E2A9F76BC903";-20;"0044055A-F8A3-4E72-80F6-1DCEDD1BDCCC";"2024-07-07 12:04:53.0";;ShopifyCustomer;1;1;"2024-07-07"
"68A6BA1C-FAE0-627B-095D-9A02EC4CBEFB";-20;"9F975DBA-9C75-45EF-A359-2E5BFBDFC74B";"2024-06-24 04:31:29.0";;ShopifyCustomer;1;1;"2024-06-24"
"51C5463E-D14B-0EB5-C773-530DC41317B0";103;"93BC6D97-9B48-42B0-A4A2-3B1256AD748D";"2024-06-12 20:32:26.0";"140178000.1718238647";ShopifyCustomer;1;1;"2024-06-12"
E99D20F4-0955-3E6F-DAF5-15C6B82834ED;101;"644E20D9-AC27-4302-9B95-1790F9EE4C3E";"2024-07-08 16:35:12.0";;ShopifyCustomer;0;0;"2024-07-03"
"87251D6C-F740-EB91-A7D1-85B7724395E0";10691;"29168809-4168-4739-8EDE-040737FD461C";"2024-07-05 13:29:33.317";;HubspotContact;1;1;"2024-07-05"
"9D15F6E7-2B5C-611F-00CF-C4AB4EAC67BE";-20;D28A99CD-09F0-4A43-B934-3B8CACEED6A2;"2024-06-12 21:58:59.737";;HubspotContact;1;1;"2024-06-12"
"18C1CB49-37C2-35F7-61D3-40E142FE30BB";10689;"83A4BEF2-81BF-42BF-A579-02E8D7DA1D83";"2024-06-29 22:19:02.143";;HubspotContact;1;1;"2024-06-29"
"8B78E37B-E112-ED47-659C-1C0FF50301F7";-20;E66A582D-B954-4E0E-8C00-87E2DD5EA8C8;"2024-06-14 09:59:52.0";;ShopifyCustomer;1;1;"2024-06-14"
"065FBA6D-CAA1-CC35-68F2-90BB95897970";103;B1043A46-0F6E-443C-8A04-3069F419FD44;"2024-06-14 14:09:44.0";"195618836.1718383536";ShopifyCustomer;0;0;"2024-06-14"
"8E9754D3-C1F0-9108-F171-EDA49EC66162";-20;"4C656A58-4F90-41E2-9EAF-018D379A5FCA";"2024-06-17 17:32:23.0";;ShopifyCustomer;0;0;"2024-06-17"
A94A7C8D-6B6F-B497-6A8F-F5FE56D85D19;-20;E0019B67-D0F9-42BD-9C19-79A09C2FAF56;"2024-06-18 17:33:50.0";"1203240547.1718720683";ShopifyCustomer;0;0;"2023-03-21"
B98FE80C-3777-F670-6F49-BBB083CA17FB;101;"0CBAAF7A-1F17-435F-B2F0-0A2F953DD79D";"2024-07-08 17:48:54.0";;ShopifyCustomer;0;0;"2024-07-08"
"461683D4-FA3C-7D38-E2CA-05BDCADF657D";-20;FA7E9969-E6EE-4008-90EE-C78B69C881D5;"2024-07-06 00:38:06.0";;ShopifyCustomer;1;1;"2024-07-06"
"20E127B4-A42A-5B7F-81BA-F7C0014031A5";103;A66CC63F-2D1B-46C4-BC5E-42A92280333D;"2024-06-29 18:55:11.467";;HubspotContact;1;1;"2024-06-29"
"8B887085-9B44-946E-A6B5-C9AC8BEB9AA2";-20;"9CF71467-A5DD-4ABE-83CA-747FF0728E19";"2024-07-01 12:56:04.37";;HubspotContact;1;1;"2024-07-01"
"3B64F05C-27BA-2DBB-4F80-A90D0CC65F39";-20;"091A4A15-A3FF-41DF-BE80-0200E7EC923B";"2024-06-18 15:55:29.37";;HubspotContact;1;1;"2024-06-18"
"9331B4E5-8344-C77E-D8B5-B9D2CD6A4B38";10706;DA02110E-A967-48A9-B288-0664F5BF3653;"2024-06-28 17:02:19.23";;HubspotContact;1;1;"2024-06-28"
"241DA325-3237-8AA5-3312-3C8D945BCCFD";-20;"4793E675-E609-4B8F-B3A2-1E396480630E";"2024-06-20 14:45:04.0";;ShopifyCustomer;0;0;"2024-06-19"
"16814DF1-605A-855E-F5B1-0FAE583F6CE2";101;F7B9B872-88F1-48A9-9D17-4FAAD7FA0872;"2024-06-17 10:09:43.0";"121367999.1718633358";ShopifyCustomer;1;1;"2024-06-17"
"67BDD1A0-6968-B57B-AE87-18EC2F7E0FC6";-20;"2C497175-36D1-4604-9DE3-13751CDBDB16";"2024-06-14 13:34:42.0";;ShopifyCustomer;0;0;"2024-06-13"
"7D87D015-D0B7-F408-6595-ABA50C0E82D8";103;B6347C1B-E82B-45C6-BD36-116A4E99B46C;"2024-06-27 13:59:00.793";;HubspotContact;1;1;"2024-06-27"
"18BFE543-32B5-7299-1493-DFEB6FC29E42";-20;B6391D60-C838-458B-AF8D-D6D9C0EFF442;"2024-06-29 23:56:51.0";;ShopifyCustomer;1;1;"2024-06-29"
"03699E3D-6816-6E22-92C1-E2F31DE08211";10018;"5A27D9E0-C7B6-4F23-AB00-07C88E354234";"2024-06-12 10:35:57.217";;HubspotContact;1;1;"2024-06-12"
"4D634C15-CECB-B48A-1301-D38A23AFEB37";103;"61827010-9120-46EC-9CC7-03F03260FD4F";"2024-06-30 14:01:21.0";;ShopifyCustomer;0;0;"2024-06-28"
ED170E8C-9D35-BC79-01A7-7F2DE93D7EB8;10630;"60DC5339-36BF-47CA-9BBE-137AFC69A2A0";"2024-06-23 11:31:21.0";;ShopifyCustomer;1;1;"2024-06-23"
D69657D5-C753-264F-1CF5-91CAE658EC1A;103;EB84D29E-FBA3-4027-916D-34FB9FDF768F;"2024-07-04 15:42:24.09";;HubspotContact;1;1;"2024-06-23"
"11C132B2-86FC-DB96-2FFC-506C5F0B0E92";101;"3110C2BF-F99F-4359-B33A-07945A808CBA";"2024-06-30 20:42:14.887";;HubspotContact;1;1;"2024-06-30"
"6ADC9C88-C3A2-3D89-35E1-E29F1CE3668B";111;B58F2257-6A43-4469-9EF0-0045C089BCD7;"2024-06-24 04:35:29.0";;ShopifyCustomer;1;1;"2024-06-17"
"15C63FCB-1577-64EE-B89B-E9F00CFCB4AE";-20;"0D94D303-0232-437A-B16C-5A67D39757C5";"2024-06-15 17:17:44.0";;ShopifyCustomer;1;1;"2024-06-15"
D37A3540-662F-ADE3-382E-490767278821;-20;"1562605F-68FC-459E-9498-7F04A668035F";"2024-06-17 17:40:21.0";"169908699.1726615697";ShopifyCustomer;0;0;"2024-06-15"
"08F9DD31-7E67-87D5-7D65-3F8187578C5C";-20;B6031BB6-4137-441B-B065-080038B47157;"2024-06-27 18:28:32.0";;ShopifyCustomer;1;1;"2024-06-27"
"46C1811D-AE14-F0BB-2D80-A51C593BEBB0";-20;"9488F17E-B4EC-4F6C-B8C4-06252DE2F8ED";"2024-06-20 18:23:00.037";;HubspotContact;1;1;"2024-06-20"
"0695356E-45C6-A27D-5430-080BB4FD8611";-20;A81FD3F3-A1F4-4FB5-8839-8ACDD7485204;"2024-06-18 17:48:26.827";;HubspotContact;1;1;"2024-06-18"
A97BFCBA-9315-F6E4-B1DE-7FA1B8AFB00A;101;"4F39B167-9039-4EEE-8305-26B35CAD28FB";"2024-06-16 01:19:42.04";;HubspotContact;1;1;"2024-06-16"
"67911029-66F5-82EC-BA25-6FD98D947A62";-20;D83977C1-D7D9-49D1-B31A-703358E8CB00;"2024-06-20 17:35:35.0";;ShopifyCustomer;0;0;"2024-06-20"
"0DDD1A20-2530-0293-557C-07400550EE26";-20;"27D73EFE-3FFC-4093-8993-4710528291BA";"2024-06-14 15:30:40.497";;HubspotContact;1;1;"2024-06-14"
B8B6BBF6-F53A-4B33-B4B6-87192A9C8531;103;E736C417-D97A-4E81-B52C-010A3FB5FA9E;"2024-06-21 07:38:25.553";;HubspotContact;1;1;"2024-06-21"
A26BCC23-2A4A-151B-89CF-789E6070DB0F;-20;"036C20D5-729E-49C9-A592-881393C30C0F";"2024-06-19 18:17:01.56";;HubspotContact;1;1;"2024-06-19"
"4B83FF0E-5C5B-ECE2-DD3B-DB0C1EA2BCC7";-20;C5D134A7-52DF-4FFE-9D8C-38105DEFE72E;"2024-06-13 14:07:22.913";;HubspotContact;1;1;"2024-06-13"
"7140BA8B-0AAE-9D1A-04DE-57AB3154DAEE";-20;DC843D54-78E2-4D50-8D46-D231D6718A3C;"2024-06-16 18:40:10.0";;ShopifyCustomer;1;1;"2024-06-16"
AA7EDA66-757B-5269-DE47-65F289161904;-20;"78D2DE9C-071A-4307-9F39-133CB2F06E4B";"2024-06-12 15:15:07.023";;HubspotContact;1;1;"2024-06-12"
"6382EF70-9BB7-2D6A-C1E8-31164CD40835";-20;"7CA769D0-7704-4282-A420-26277375A090";"2024-06-18 13:13:41.0";;ShopifyCustomer;1;1;"2024-06-18"
"9C9F6925-7129-4445-AC64-05F7560FFE6B";-20;EB1D9FB6-899E-49D8-B28D-18DE7E657EC8;"2024-06-19 19:41:57.3";;HubspotContact;1;1;"2024-06-19"
"7522067B-6FB8-E409-7B63-2F272C084410";-20;"1AA344A4-AE86-4DB4-9771-877770DC994D";"2024-06-17 15:43:00.0";;ShopifyCustomer;1;1;"2024-06-17"
A9C20720-B8F2-72F6-C240-F7FA40A723D7;-20;CFC09D69-4DE6-4841-88CB-5737B2ACE757;"2024-06-11 11:16:14.0";;ShopifyCustomer;0;0;"2024-06-10"
"43DE47D3-27C2-20EA-3607-D6EBEACD2300";-20;"7963655D-4F4B-4C7B-8BD3-ACCDF54CCD2A";"2024-06-15 20:12:40.0";;ShopifyCustomer;1;1;"2024-06-15"
"4CB3482C-E7EE-3966-993E-FED829D10A71";141;"79559684-0D78-487A-851B-132A6B905DA6";"2024-06-27 11:41:15.967";;HubspotContact;1;1;"2024-06-27"
D9ACAAB5-F5DA-05CA-F4D2-86335202241E;-20;ED54F599-40D1-4D5B-89CC-19EE73155864;"2024-06-11 01:27:13.223";;HubspotContact;1;1;"2024-06-11"
"99F42EF7-63DF-9C5B-7D51-075F082E733A";10691;"7329C105-FE50-498B-931D-01709B91AB93";"2024-07-07 08:05:52.38";;HubspotContact;1;1;"2024-07-07"
"307139D1-A2F7-A8B2-2C89-321FD9671208";-20;"6EEEE977-1F74-4412-8B54-67A6934F78CE";"2024-07-02 13:01:17.0";;ShopifyCustomer;1;1;"2024-07-02"
"024626DA-3609-4A82-88EA-6BDCEA50BAC2";125;"2516F47A-CB31-4B01-8CA2-02C65489FCE6";"2024-06-24 16:09:36.0";;ShopifyCustomer;0;0;"2024-06-24"
ACA64A59-8571-3596-DF22-57A5241065C5;140;E6070511-5421-4D6B-BE65-0457DBD11670;"2024-06-20 22:47:43.677";;HubspotContact;1;1;"2024-06-20"
"53CC15FF-8DC3-D85D-1F02-CD6CC18C4361";-20;F5BE415D-8737-4499-87C0-0AF3DA03FA3B;"2024-06-11 16:16:52.0";;ShopifyCustomer;0;0;"2024-06-11"
"20D563CC-5071-02FF-F931-D10FC6D70706";10018;"80A602B2-D686-40F7-877F-372055E44026";"2024-06-23 11:07:07.847";;HubspotContact;1;1;"2024-06-23"
"12A6E9C9-1EDD-FEE9-33D3-11E6B5C8ACCA";141;AAE3E125-C5FD-443C-9D9B-11DC1FCF5538;"2024-06-24 16:10:19.0";;ShopifyCustomer;0;0;"2024-06-24"
D971E897-CE9C-AC1B-F928-7AB019E2A0E6;-20;"2E2013B0-B5F5-448F-BCDF-01364F20CCCD";"2024-06-17 19:40:13.0";;ShopifyCustomer;0;0;"2024-06-17"
"9AA3F2ED-09E9-B0B1-1561-848416C1B0FA";140;A0E6501E-4246-440C-B7F9-1B839978C748;"2024-06-26 18:51:26.987";;HubspotContact;1;1;"2024-06-26"
CF1BFEB1-BF84-1644-FB72-DD3B05EB986F;-20;DF4331FA-2028-4F07-AB91-10E4A79D629C;"2024-06-18 21:29:05.033";;HubspotContact;1;1;"2024-06-18"
"8FEB6527-F92C-9B31-75E7-419EDC5E37F8";10018;"0CECA1E9-E2A3-4EE2-B22D-83F60C3AC9A0";"2024-06-23 10:40:37.037";;HubspotContact;1;1;"2024-06-23"
C8C76E51-2125-15F6-A675-FCADE0B89745;-20;"27D73EFE-3FFC-4093-8993-4710528291BA";"2024-06-16 14:14:57.0";;ShopifyCustomer;0;0;"2024-06-14"
"307CDE17-6D5A-F786-366C-A0613405D34B";-20;E735AE68-4A03-47D4-B4E0-3A286F9AA503;"2024-06-15 16:38:35.473";;HubspotContact;1;1;"2024-06-15"
BFADE87B-4E76-731B-6170-2C541CFD4B43;10018;"189033C7-F951-4CA6-B010-5D022FD54BD8";"2024-07-02 01:47:45.0";;ShopifyCustomer;0;0;"2024-07-02"
"3ACD3456-20D7-C22E-C42E-4494F6CF75AF";10018;"470C9BDC-F022-4E15-8B0D-27EC6BE797FD";"2024-07-06 18:15:40.0";;ShopifyCustomer;0;0;"2024-07-06"
"8D1CB38A-B2F6-DBFC-CDE1-88C7A9678C12";11091;"65CE06E8-5C3F-4565-837B-1519091C1008";"2024-07-01 16:25:15.0";;ShopifyCustomer;0;0;"2024-07-01"
"25DD731E-FFA0-D4E7-578F-591F107903BA";-20;B9B45AA9-261B-4620-99B7-9A4E9E5358E8;"2024-06-20 15:02:56.0";;ShopifyCustomer;0;0;"2024-06-20"
A7D08C16-DEE3-5F85-F3A3-46BEFF223A75;-20;EEB135B0-333B-4E89-A8A1-15B6725B8B40;"2024-06-17 13:58:04.857";;HubspotContact;1;1;"2024-06-17"
"662E2B53-1C0D-BB6F-424C-325A9348ECAC";103;AF98DFB1-89EF-4A39-AA3E-1BD29ACD5945;"2024-06-23 21:51:21.66";;HubspotContact;1;1;"2024-06-23"
F9D62367-C03B-A837-272D-F646B17EEAA6;10018;"189033C7-F951-4CA6-B010-5D022FD54BD8";"2024-07-02 01:47:08.067";;HubspotContact;1;1;"2024-07-02"
F36C6625-D255-8A97-BAF6-8CE0E8D65E54;-20;"76FBC3BD-393E-416D-9DD7-02A08888A606";"2024-06-20 14:50:23.0";;ShopifyCustomer;0;0;"2024-02-01"
"8CCB40E0-B61C-B67A-590C-7E00864EF8F1";-20;E7BCA083-C9B3-46B5-86C2-2892543A8CA1;"2024-06-20 12:53:00.0";;ShopifyCustomer;0;0;"2024-06-19"
"6137F3B1-80D3-3AA5-BB79-A19CAA281ABD";-20;"8F6844AC-3D11-435C-8181-F0CF2AF8C7D7";"2024-06-23 20:51:28.0";;ShopifyCustomer;1;1;"2024-06-23"
"2654153A-180D-AAB4-BF4B-CE4D0054AE95";141;"953258FC-4BF5-4B8D-BAD3-17EFA61BBAE9";"2024-07-02 18:13:06.987";;HubspotContact;1;1;"2024-07-02"
"22C5CDEF-2043-B944-CCC0-0C0D8B41571A";140;BB85DB22-B6D2-46A0-B2EB-2D26638AFC3C;"2024-06-24 11:45:14.0";"1184344351.1719244009";ShopifyCustomer;0;0;"2024-06-22"
"8961C07E-47A8-BFB7-3EA1-9DA69B65DA60";-20;"04E9A532-7E18-41F8-B725-325967C95DC4";"2024-06-13 12:32:08.0";"1893384054.1718636119";ShopifyCustomer;0;0;"2024-06-12"
"9C622397-47C0-DB1E-DFC8-B30B899931D9";-20;DDD2D8FA-F7F7-4638-9154-6A7C001C84C8;"2024-06-20 16:18:25.443";;HubspotContact;1;1;"2024-06-20"
"728708C2-14A4-4FA9-CE4F-B36A2A2CF255";10018;A7103683-F9CC-4DBA-86FE-1C5861F03685;"2024-06-24 12:43:53.0";;ShopifyCustomer;0;0;"2024-06-22"
EED70E49-A441-8B0E-8ECE-FB602375A018;-20;C38770E0-6C70-496B-B072-4EA07982E0D7;"2024-06-19 11:55:08.87";;HubspotContact;1;1;"2024-06-19"
"85B6AA96-3600-8AB0-8B2C-5527F4CA8C2F";-20;"1DC5CAC6-289D-46D7-8495-281904BDD778";"2024-06-19 14:35:29.32";;HubspotContact;1;1;"2024-06-19"
"6CD66BCC-EF44-7E14-DFA0-289D6012CE0A";-20;A12C8ED3-ADD7-43D5-9AC2-04E8DEE734AF;"2024-06-11 12:15:17.0";;ShopifyCustomer;1;1;"2024-06-11"
"18A939DE-7550-886A-FF74-AEE26F9CC2B4";-20;"6C4426A5-F654-4E3F-89FD-0E71F50C8871";"2024-06-13 19:12:48.17";;HubspotContact;1;1;"2024-06-13"
"681A9AFE-A361-A1D7-A463-2C05F01DA2B9";141;"4F590529-BFED-4E10-A143-66A6256CC15C";"2024-06-22 19:38:04.227";;HubspotContact;1;1;"2024-06-22"
"0F656373-3991-E6C1-E0EC-F538A9E5D466";-20;DC594C27-054B-4018-96D9-3CDBF63727A8;"2024-06-14 21:51:36.0";;ShopifyCustomer;1;1;"2024-06-14"
E5CE7695-0EAB-8AEE-7B15-6771F7327CB5;141;EEFCAD3C-0BB6-4633-8143-3FEDBD6C0244;"2024-06-27 16:41:25.72";;HubspotContact;1;1;"2024-06-27"
"2CE85E02-6C5E-F9F2-D049-29A310B8EB9A";-20;B7591D2E-8BBD-4E34-BCEB-071D448AF176;"2024-06-13 08:08:31.05";;HubspotContact;1;1;"2024-06-13"
"8CA6EA25-F886-08F1-7F9D-6E00020EFEDC";-20;"3BB296DE-5D19-47D3-A4BB-97F03C4C37F1";"2024-06-14 11:00:26.0";;ShopifyCustomer;1;1;"2024-06-14"
B56622FD-3961-5FC2-1237-ED0DB83E7ADA;10018;"0A485FB2-B78C-4E31-9823-09B419472761";"2024-07-01 21:38:16.68";;HubspotContact;1;1;"2024-07-01"
"801FA04A-3817-9B78-AF72-454C9AB1D7E7";-20;EEFDDF62-EC51-4F47-BC1B-542689B0A3CD;"2024-06-12 17:49:11.0";;ShopifyCustomer;1;1;"2024-06-12"
"32A4F6D3-48A4-DEA2-CAEC-90CF57A91AAC";10659;"28C8B0F0-2E2E-453B-8558-08B66A60E71C";"2024-06-25 17:35:53.0";;ShopifyCustomer;0;0;"2024-06-25"
"04656273-1D06-0463-FCE6-EB770450D374";141;B6819A4D-888E-4CF7-8DD3-1125FB476C64;"2024-06-24 11:47:16.0";;ShopifyCustomer;0;0;"2024-06-21"
"5781D1FF-6AAD-5858-4B4A-62CFD7EB8C81";103;EB32C209-D037-48FA-919A-1CABF9D691CE;"2024-06-29 18:24:04.32";;HubspotContact;1;1;"2024-06-29"
FEB41DCD-FC51-2C7C-893F-A6562567F126;10469;"97A34003-3E72-40B8-977E-271AD0E3092C";"2024-06-28 10:29:08.0";;ShopifyCustomer;0;0;"2024-06-28"
"4B36AFCD-CE6B-3350-6801-18A66D4F170B";-20;"82BFD2AA-EFF9-4863-A1F7-15A014CEFF56";"2024-06-11 10:58:26.287";;HubspotContact;1;1;"2024-06-11"
C1B6ED8B-FA12-9B21-CDDB-9B431B8D0BF1;-20;CF1012BC-5498-4A41-81FA-2639840F1B41;"2024-06-13 23:06:54.517";;HubspotContact;1;1;"2024-06-13"
B3649A5A-382C-8314-BC79-F9AA82ACCAEC;10689;BC5A2D36-4C85-4930-8536-048B93B1BFE5;"2024-06-26 16:50:59.437";;HubspotContact;1;1;"2024-06-26"
"540BEE99-FAFC-3009-2A0B-75028BC90FA8";-20;"2E955F2E-6599-4278-8EAA-1A912CB7A020";"2024-06-16 15:11:29.0";"1053248628.1721326465";ShopifyCustomer;0;0;"2024-06-15"
"3DB734CE-63D4-B688-6142-39E95639538E";-20;"40D20D27-ED70-4443-8BB9-0FDADA696046";"2024-06-18 20:09:22.497";;HubspotContact;1;1;"2024-06-18"
"2DC61891-5D91-2276-4D1D-0EB2FC461FF8";141;AD40D438-8FDF-4EDC-A853-05861E802BB2;"2024-06-30 15:15:36.0";;ShopifyCustomer;0;0;"2024-06-30"
"44E64CF0-1B07-07D6-E437-E65AE9DDEA3A";-20;"0D383BEF-520A-4A51-983A-0B8CF9A071AA";"2024-06-25 18:52:22.0";;ShopifyCustomer;0;0;"2023-09-14"
"0E27A0E0-093A-40F0-0A5D-74ACC477EB4D";-20;"6B8F4B43-0660-4247-8F69-1581B52D2458";"2024-06-17 17:33:40.0";;ShopifyCustomer;0;0;"2024-06-17"
"7DE4A62A-73B2-A6D4-F995-2B8718854633";101;C7B7C8D6-1D1C-4B33-99A4-9E704D72D8B7;"2024-06-12 22:06:05.0";"1459928559.1718244277";ShopifyCustomer;1;1;"2024-06-12"
"47B9322B-3CFE-BB6F-E351-C948E863D773";-20;BDD0A62E-C315-47B4-8479-473766E79E3F;"2024-06-17 22:25:12.507";;HubspotContact;1;1;"2024-06-17"
"2A7480D8-ED1C-5872-2A22-8CDC798D9E5A";101;DD40F569-F480-4350-A763-371209BB761B;"2024-06-26 15:52:20.0";;ShopifyCustomer;0;0;"2024-06-26"
F6959CC4-26C1-3C55-F6E1-85AB2F95B541;-20;ACA595C8-93E2-4135-A016-164FC9D7502E;"2024-06-17 14:06:43.297";;HubspotContact;1;1;"2024-06-17"
E1CF8FFC-E910-DB45-B900-D26AC6489B87;-20;"5406CC80-2383-4998-912E-1A71B5BB48C5";"2024-06-11 17:58:55.0";;ShopifyCustomer;0;0;"2023-10-02"
A28CCEBA-67ED-1672-58F3-0F1518F8476D;-20;"8BE5C336-D0D6-480A-9C7A-299E0B7C73FF";"2024-06-16 22:21:01.0";;ShopifyCustomer;0;0;"2023-02-28"
AFC709E3-6F10-7F3F-D17D-F49EE136E44C;10052;BC3129C6-DB05-40FA-A35D-072C680AD137;"2024-06-28 17:20:50.81";;HubspotContact;1;1;"2024-06-28"
"9742E2C8-9F39-2BD2-48F9-3AEAF5764694";-20;"14A1C05E-271E-4A7D-82D6-7C651AABDD3F";"2024-06-19 09:43:40.89";;HubspotContact;1;1;"2024-06-19"
"7E519FF3-A0B3-13C3-C1EA-BC6045898702";-20;BB3DF467-4ECC-41A4-AD24-954D14BAB025;"2024-06-18 13:16:59.527";;HubspotContact;1;1;"2024-06-18"
"5D4657BB-5E33-41D3-1A1A-A2006D029F89";-20;E974F83D-8685-4B2D-B71E-63F335775C34;"2024-06-21 14:05:21.0";;ShopifyCustomer;1;1;"2024-06-21"
"3878165F-E18B-EB7D-EFED-83DCED9882D7";10018;FF55A615-17D9-4309-95BD-144090EB8714;"2024-06-27 23:23:14.59";;HubspotContact;1;1;"2024-06-27"
FAF38444-BE22-03D5-F179-9E330B39D5F7;-20;"2E955F2E-6599-4278-8EAA-1A912CB7A020";"2024-06-15 19:35:51.933";;HubspotContact;1;1;"2024-06-15"
"3DB5E0B7-7D93-7FFF-8280-0161DC355ED9";-20;"1760F4E9-B5E1-40A8-AE04-5C4EF40DC372";"2024-06-16 19:14:29.13";;HubspotContact;1;1;"2024-06-16"
CC9C354E-1500-15B4-409F-776FA768F894;-20;AA55556F-FB82-46E3-A42D-2773B0D5C67F;"2024-06-21 09:28:57.0";;ShopifyCustomer;0;0;"2024-06-20"
CB9F17DD-3B63-DC87-D7F3-A853888E9B80;-20;B5FEA832-1BDF-4077-B351-3AB69AA2D8B0;"2024-06-12 21:34:50.943";;HubspotContact;1;1;"2024-06-12"
AC1406CE-3941-3300-C6E4-1BD6DA73BB1D;101;D85FFB87-CB35-44D4-9C06-0B0B2B881C8B;"2024-06-23 21:45:15.127";;HubspotContact;1;1;"2024-06-23"
BF35D068-611A-C21F-851A-9300614978C5;139;"708D9120-5144-4080-B21B-0654604CFF54";"2024-06-19 08:56:03.817";;HubspotContact;1;1;"2024-06-19"
F02D2CA3-90B1-FC55-FCAB-D8ECD94F4BD6;101;FD4EF55D-860B-48C3-9416-1259896909D2;"2024-06-30 15:03:32.0";;ShopifyCustomer;0;0;"2024-06-30"
"247667C8-0245-AA7A-88BE-288C74A3C513";103;"9D5FAE6C-3928-4EEE-ADCF-5251D43A4471";"2024-06-21 22:38:01.09";;HubspotContact;1;1;"2024-06-21"
C7315AA1-DA31-5371-819E-64FE16CCBE2E;-20;"47F38150-F09F-4259-9EA1-03E04ADC94B8";"2024-06-20 14:59:59.0";;ShopifyCustomer;0;0;"2024-06-20"
