"date";"AtomId";"Shows";"BudgetSpent";"Clicks"
"2024-07-08";10472;0;0.00000000;0
"2024-06-28";10641;4;0.05779200;0
"2024-06-22";10613;1;0.00000000;0
"2024-06-30";10643;6;0.15411200;0
"2024-06-12";10433;796;15.88316800;11
"2024-07-05";10457;1;0.00000000;0
"2024-06-26";10487;1;0.00963200;0
"2024-06-22";10496;419;11.71251200;3
"2024-06-15";10329;84;1.30995200;1
"2024-06-18";10618;19;0.15411200;1
"2024-06-20";10222;283;2.39836800;12
"2024-06-11";10256;134;3.69868800;1
"2024-06-14";10431;351;6.33785600;1
"2024-06-19";10482;138;5.05680000;0
"2024-06-14";10428;327;8.50505600;0
"2024-06-14";10469;4720;80.37904000;43
"2024-06-23";10475;288;4.47888000;1
"2024-06-12";10587;2;0.01926400;0
"2024-06-26";10648;135;2.76438400;1
"2024-06-30";10447;1;0.00000000;0
"2024-06-14";10586;3;0.03852800;0
"2024-06-24";10618;2;0.03852800;1
"2024-06-29";10662;106;2.21536000;0
"2024-06-18";10462;404;11.70288000;1
"2024-06-11";10493;510;15.44009600;1
"2024-06-18";10500;345;8.73622400;3
"2024-06-25";10627;3;0.04816000;0
"2024-06-25";10240;63;1.29068800;0
"2024-06-13";10328;12;0.17337600;0
"2024-06-12";10624;21;0.13484800;2
"2024-06-28";10643;1217;42.39043200;56
"2024-06-13";10417;0;0.00000000;0
"2024-06-25";10468;125;4.00691200;3
"2024-06-16";10501;2;0.03852800;0
"2024-06-12";10586;14;0.12521600;1
"2024-06-16";10628;1;0.00000000;0
"2024-06-17";10598;4;0.00000000;0
"2024-06-16";10620;22;0.04816000;0
"2024-07-03";10696;1;0.00000000;0
"2024-06-30";10444;36;0.89577600;1
"2024-06-27";10618;14;0.11510240;0
"2024-06-26";10610;43;0.31785600;1
"2024-06-28";10651;2;0.03852800;0
"2024-06-27";10667;39;1.93603200;1
"2024-06-15";10607;878;6.95430400;43
"2024-06-25";10706;3;0.00000000;0
"2024-06-23";10478;126;2.28278400;1
"2024-06-14";10042;7;0.00000000;0
"2024-06-16";10618;3;0.04816000;0
"2024-06-29";10655;95;2.00345600;0
"2024-06-22";10216;17;0.17337600;1
"2024-06-23";10595;4;0.03843168;0
"2024-07-06";10706;2;0.00000000;0
"2024-06-18";10421;6;0.19264000;0
"2024-06-26";10608;5;0.02889600;1
"2024-06-13";10216;6;0.02889600;0
"2024-06-27";10470;17;0.38528000;0
"2024-06-25";10629;4;0.01926400;0
"2024-06-29";10663;95;1.94566400;0
"2024-06-14";10241;77;1.44480000;1
"2024-06-24";10417;131;4.05507200;0
"2024-06-19";10593;9;0.07705600;1
"2024-06-17";10482;86;5.47097600;0
"2024-06-16";10498;3;0.04816000;0
"2024-06-16";10468;293;11.79920000;7
"2024-06-27";10472;22;0.49123200;0
"2024-06-27";10661;1;0.00963200;0
"2024-06-18";10144;2;0.11558400;0
"2024-06-12";10592;25;0.67404736;3
"2024-06-18";10468;515;17.69398400;8
"2024-06-20";10417;95;3.39046400;1
"2024-06-14";10427;657;9.66089600;1
"2024-06-11";10176;557;13.91824000;0
"2024-06-15";10639;119;1.38700800;7
"2024-06-24";10645;1584;32.76806400;4
"2024-06-30";10167;170;2.04198400;0
"2024-06-24";10421;237;6.99283200;3
"2024-06-15";10497;1;0.11558400;0
"2024-06-12";10623;13;0.14448000;1
"2024-06-15";10328;2122;48.31411200;34
"2024-06-24";10648;7;0.00963200;0
"2024-06-17";10481;90;4.29587200;2
"2024-06-25";10439;11;0.10595200;0
"2024-06-24";10331;1;0.04816000;0
"2024-06-21";10018;25;0.67424000;18
"2024-06-17";10330;29;0.62608000;0
"2024-06-23";10595;13;0.17289440;1
"2024-06-28";10640;255;3.59273600;6
"2024-06-11";10422;426;7.81155200;1
"2024-06-18";10499;3;0.05779200;0
"2024-06-11";10730;0;0.00000000;0
"2024-06-29";10422;36;1.36774400;1
"2024-06-12";10626;7;0.01926400;0
"2024-06-29";10432;2;0.03852800;0
"2024-06-24";10418;120;6.16448000;0
"2024-06-16";10428;2;0.01926400;0
"2024-07-07";10691;5;1.63821056;2
"2024-06-26";10168;1;0.00963200;0
"2024-06-16";10497;12;0.19264000;0
"2024-07-04";10328;0;0.00000000;0
"2024-06-22";10455;199;2.36947200;0
"2024-06-21";10477;73;1.86860800;0
"2024-06-12";10636;12;0.05779200;1
"2024-06-17";10331;1;0.00963200;0
"2024-06-16";10042;1;0.00000000;0
"2024-06-27";10657;31;0.48160000;0
"2024-06-11";10018;177;8.11977600;115
"2024-06-18";10242;2;0.06742400;0
"2024-06-20";10502;13;0.48169632;0
"2024-06-11";10486;245;7.25289600;0
"2024-06-30";10641;11;0.71276800;0
"2024-06-23";10597;2;0.00000000;0
"2024-06-13";10607;171;1.30995200;4
"2024-06-12";10473;91;1.74339200;2
"2024-06-16";10432;9;0.13484800;0
"2024-06-27";10477;176;3.16892800;0
"2024-06-17";10487;242;7.73449600;0
"2024-06-19";10042;55;10.87452800;5
"2024-06-20";10427;59;0.97283200;0
"2024-06-19";10442;2;0.02889600;0
"2024-06-28";10144;86;1.53148800;0
"2024-06-12";10627;2;0.00963200;0
"2024-06-30";10017;104;7.63817600;3
"2024-06-13";10604;2;0.00963200;0
"2024-06-26";10222;34;0.34655936;3
"2024-06-20";10256;421;10.60483200;2
"2024-06-20";10496;517;13.81228800;4
"2024-06-11";10585;166;0.01926400;0
"2024-06-14";10475;1;0.05779200;0
"2024-06-21";10486;1;0.02889600;0
"2024-06-17";10171;1834;44.64432000;2
"2024-06-23";10436;93;1.63744000;0
"2024-06-21";10644;1;0.07705600;0
"2024-06-24";10649;48;0.83798400;0
"2024-06-17";10242;1;0.00963200;0
"2024-07-01";10143;181;3.74684800;1
"2024-06-29";10433;1;0.04816000;0
"2024-06-11";10492;0;0.00000000;0
"2024-06-22";10607;426;2.94739200;21
"2024-06-19";10432;5;0.08668800;1
"2024-06-24";10486;35;1.04025600;0
"2024-06-23";10706;20;0.00000000;0
"2024-07-01";10434;0;0.00000000;0
"2024-06-26";10440;1;0.02889600;0
"2024-06-18";10042;25;9.12150400;3
"2024-06-27";10659;2;0.11558400;0
"2024-06-23";10329;20;0.51049600;0
"2024-06-13";10498;3;0.04816000;0
"2024-06-13";10168;258;7.85008000;2
"2024-06-15";10439;58;2.74512000;0
"2024-06-18";10451;1;0.04816000;0
"2024-06-25";10657;3;0.00000000;0
"2024-07-08";10463;0;0.00000000;0
"2024-06-28";10672;276;5.33612800;1
"2024-06-18";10472;326;4.83526400;4
"2024-06-25";10497;1;0.00963200;0
"2024-06-26";10502;2;0.00000000;0
"2024-06-26";10500;309;11.75104000;0
"2024-06-22";10427;50;1.76265600;1
"2024-07-07";10640;657;12.49270400;23
"2024-06-21";10645;1585;36.49564800;2
"2024-06-17";10241;47;0.93430400;0
"2024-06-30";10436;127;2.04198400;0
"2024-06-17";10470;2;0.03852800;0
"2024-06-19";10434;1;0.00000000;0
"2024-06-11";10501;208;4.48851200;1
"2024-06-23";10603;2;0.00000000;0
"2024-06-19";10631;1;0.00000000;0
"2024-06-24";10329;1;0.00000000;0
"2024-07-01";10691;52;14.75709088;14
"2024-06-11";10442;1;0.00963200;0
"2024-06-27";10502;1230;19.28326400;5
"2024-06-21";10478;0;0.00000000;0
"2024-06-26";10598;1;0.00000000;0
"2024-06-27";10481;229;5.21091200;0
"2024-06-22";10486;2;0.02889600;0
"2024-06-16";10635;1;0.00000000;0
"2024-06-21";10256;3;0.02889600;0
"2024-06-27";10500;1;0.02889600;0
"2024-06-25";10171;188;3.62163200;0
"2024-06-25";10594;1;0.00000000;0
"2024-06-18";10222;8385;64.35428160;423
"2024-06-23";10647;373;9.54531200;8
"2024-06-18";10143;134;3.65052800;1
"2024-06-15";10595;22;0.27932800;3
"2024-06-21";10329;100;1.61817600;0
"2024-06-15";10478;220;4.11286400;2
"2024-06-15";10577;2;0.00000000;0
"2024-06-11";10148;390;11.97257600;0
"2024-06-15";10587;3;0.08668800;0
"2024-06-22";10603;4;0.00963200;0
"2024-06-22";10622;4;0.01926400;0
"2024-06-13";10638;1;0.00963200;0
"2024-06-20";10433;2;0.00963200;0
"2024-07-03";10467;7;0.05779200;0
"2024-06-20";10473;67;1.09804800;0
"2024-06-23";10607;671;5.06643200;33
"2024-06-23";10645;6;0.11558400;0
"2024-06-26";10170;52;0.82835200;0
"2024-07-07";10696;87;1.28481248;4
"2024-06-12";10487;222;7.46480000;0
"2024-06-29";10451;531;5.54803200;2
"2024-06-14";10481;1;0.07705600;0
"2024-06-11";10584;2;0.08668800;0
"2024-07-07";10463;0;0.00000000;0
"2024-06-17";10480;125;4.06470400;1
"2024-06-21";10485;4;0.07705600;0
"2024-06-29";10495;0;0.00000000;0
"2024-06-14";10577;1;0.00963200;0
"2024-06-27";10650;1;0.00963200;0
"2024-06-11";10622;37;0.00963200;0
"2024-06-14";10437;98;3.66979200;1
"2024-06-27";10222;7711;63.10886400;376
"2024-06-27";10421;2;0.09632000;0
"2024-06-14";10457;2;0.02889600;0
"2024-06-21";10643;12;0.70246176;3
"2024-06-27";10143;46;1.24252800;0
"2024-06-26";10458;164;2.31168000;0
"2024-06-24";10618;23;0.25996768;2
"2024-06-24";10468;115;3.00518400;0
"2024-06-17";10472;505;8.30278400;7
"2024-06-17";10440;41;2.09014400;0
"2024-06-27";10042;1;0.00000000;0
"2024-06-16";10469;19;0.50086400;0
"2024-06-22";10595;4;0.03852800;0
"2024-06-15";10498;2;0.02879968;0
"2024-06-24";10626;6;0.02889600;0
"2024-06-22";10168;183;2.30204800;1
"2024-06-27";10469;1;0.02889600;0
"2024-06-11";10594;7;0.00000000;0
"2024-06-20";10455;1;0.17337600;0
"2024-06-12";10485;1;0.01926400;0
"2024-07-01";10643;13;0.42380800;1
"2024-06-14";10222;131;1.18473600;13
"2024-06-13";10575;63;0.25043200;0
"2024-06-28";10492;4;0.06742400;0
"2024-06-19";10495;155;4.03580800;0
"2024-06-23";10469;2;0.02889600;0
"2024-06-18";10593;3;0.00963200;0
"2024-06-12";10604;12;0.04816000;0
"2024-06-15";10476;5;0.20227200;0
"2024-06-28";10652;1;0.00000000;0
"2024-06-18";10433;0;0.00000000;0
"2024-06-23";10617;26;0.00000000;0
"2024-07-03";10475;0;0.00000000;0
"2024-06-13";10496;65;1.42553600;0
"2024-06-16";10331;5;0.04816000;0
"2024-06-24";10655;7;0.15411200;0
"2024-06-18";10330;18;0.58755200;1
"2024-06-17";10450;166;2.88960000;0
"2024-06-15";10589;37;0.09632000;0
"2024-06-22";10488;1;0.04816000;0
"2024-06-24";10497;2;0.04816000;0
"2024-06-20";10477;1;0.01926400;0
"2024-07-01";10254;7;0.04816000;0
"2024-06-12";10598;4;0.00963200;0
"2024-06-17";10144;7;0.10595200;0
"2024-06-24";10428;213;7.16620800;3
"2024-06-29";10473;35;0.53939200;0
"2024-06-11";10144;378;11.20201600;0
"2024-06-29";10463;80;1.04988800;0
"2024-06-22";10498;1;0.08668800;0
"2024-06-14";10216;227;2.62953600;12
"2024-06-16";10240;1;0.00000000;0
"2024-06-30";10432;3;0.19264000;1
"2024-06-14";10439;1;0.01926400;0
"2024-06-24";10689;80;18.61865600;8
"2024-06-22";10417;205;7.43590400;1
"2024-06-25";10031;12;9.78611200;1
"2024-06-22";10018;84;4.04544000;49
"2024-06-23";10635;2;0.00000000;0
"2024-07-01";10436;1;0.06742400;0
"2024-06-30";10691;325;46.33752928;65
"2024-06-18";10431;2;0.07705600;0
"2024-06-13";10626;1;0.01926400;0
"2024-06-26";10472;112;1.70486400;4
"2024-07-03";10457;3;0.04816000;0
"2024-06-25";10487;1;0.00963200;0
"2024-06-15";10597;2;0.00000000;0
"2024-06-26";10462;165;3.12076800;0
"2024-06-28";10662;219;4.33440000;2
"2024-06-26";10468;125;4.46924800;4
"2024-06-28";10443;1;0.03852800;0
"2024-06-29";10643;5;0.06742400;0
"2024-06-19";10481;29;1.07878400;0
"2024-07-06";10472;0;0.00000000;0
"2024-06-28";10018;2;0.45270400;1
"2024-06-24";10450;89;1.66633600;0
"2024-07-08";10495;0;0.00000000;0
"2024-06-13";10476;2;0.02889600;0
"2024-06-15";10330;11;0.39491200;1
"2024-07-01";10671;12;0.11558400;0
"2024-06-24";10440;58;1.61817600;0
"2024-07-01";10582;0;0.00000000;0
"2024-06-17";10620;13;0.01926400;0
"2024-06-23";10643;7;0.18300800;0
"2024-06-19";10254;76;2.14793600;0
"2024-06-12";10428;393;6.68460800;1
"2024-06-17";10462;374;11.73177600;0
"2024-07-01";10661;1;0.07705600;1
"2024-07-03";10675;278;7.25289600;4
"2024-06-23";10496;444;13.85081600;2
"2024-06-13";10042;61;2.23462400;2
"2024-06-17";10618;21;0.20227200;4
"2024-06-11";10633;7;0.00000000;0
"2024-06-27";10600;1;0.00963200;0
"2024-06-21";10611;1;0.00963200;0
"2024-06-21";10148;51;2.02272000;1
"2024-06-11";10430;2;0.01926400;0
"2024-06-29";10018;1;0.00000000;0
"2024-06-11";10435;57;2.35984000;0
"2024-06-18";10171;1024;21.60457600;1
"2024-06-24";10436;51;1.35811200;1
"2024-06-25";10648;33;0.76092800;0
"2024-06-15";10468;233;6.77129600;5
"2024-06-22";10475;3;0.08668800;0
"2024-06-12";10216;8;0.10595200;0
"2024-06-25";10607;12;0.09632000;1
"2024-06-20";10482;70;4.54630400;0
"2024-06-18";10482;192;7.85971200;0
"2024-06-30";10662;237;4.56556800;2
"2024-06-16";10637;1;0.00000000;0
"2024-06-14";10486;3;0.03852800;0
"2024-06-23";10417;182;7.64780800;3
"2024-06-27";10330;1;0.05779200;0
"2024-06-28";10436;0;0.00000000;0
"2024-06-26";10469;4;0.04816000;0
"2024-06-24";10630;357;2.17683200;15
"2024-06-27";10492;0;0.00000000;0
"2024-06-11";10593;24;0.28896000;1
"2024-06-24";10706;5;0.00000000;0
"2024-06-22";10437;55;0.88614400;0
"2024-07-07";10472;0;0.00000000;0
"2024-06-29";10641;915;20.79548800;15
"2024-06-11";10432;2159;45.89648000;36
"2024-06-17";10501;124;3.88169600;1
"2024-07-01";10642;375;13.37884800;18
"2024-06-14";10328;12;0.30822400;0
"2024-06-24";10439;61;1.31958400;0
"2024-06-29";10254;62;1.35811200;0
"2024-06-17";10422;224;5.91404800;0
"2024-06-11";10631;1;0.00000000;0
"2024-07-04";10696;64;12.52853504;5
"2024-06-16";10487;1;0.04816000;0
"2024-06-29";10017;2;0.00000000;0
"2024-07-01";10174;1;0.00000000;0
"2024-06-11";10436;554;14.90070400;0
"2024-06-18";10481;50;1.46406400;0
"2024-06-13";10036;1;0.00000000;0
"2024-06-28";10472;335;5.77920000;4
"2024-07-01";10645;0;0.00000000;0
"2024-06-25";10222;29;0.17327968;1
"2024-06-21";10496;3;0.09632000;0
"2024-06-30";10660;2;0.02889600;0
"2024-07-03";10674;135;0.00000000;0
"2024-06-16";10171;2;0.01926400;0
"2024-06-16";10330;20;0.58755200;0
"2024-06-22";10436;126;1.67596800;0
"2024-06-22";10595;22;0.21190400;2
"2024-06-19";10539;0;0.00000000;0
"2024-06-12";10575;1;0.00000000;0
"2024-06-12";10613;17;0.00963200;0
"2024-06-23";10418;285;9.83427200;1
"2024-06-13";10428;526;9.34304000;0
"2024-06-15";10585;1;0.03852800;0
"2024-06-23";10031;7;0.00000000;0
"2024-06-18";10442;1;0.00963200;0
"2024-06-20";10483;279;7.42627200;1
"2024-06-30";10463;95;0.92467200;1
"2024-06-12";10577;4;0.00000000;0
"2024-06-25";10650;1;0.00963200;0
"2024-07-01";10444;17;0.46233600;0
"2024-06-21";10455;70;1.52185600;0
"2024-07-05";10640;5;0.24080000;1
"2024-06-21";10417;122;5.10496000;0
"2024-06-22";10477;100;1.77228800;0
"2024-06-19";10493;1;0.00963200;0
"2024-07-01";10640;12;0.35638400;2
"2024-06-11";10434;1;0.02889600;0
"2024-06-17";10499;4;0.11558400;0
"2024-06-19";10460;223;5.34576000;0
"2024-06-20";10486;304;9.17929600;0
"2024-06-19";10501;1;0.00000000;0
"2024-07-06";10689;86;13.70046048;13
"2024-06-11";10472;232;3.12076800;2
"2024-06-19";10144;109;2.64880000;0
"2024-06-19";10422;1;0.00963200;0
"2024-06-21";10463;28;0.88614400;0
"2024-06-29";10642;9;0.26969600;0
"2024-06-17";10421;6;0.08668800;0
"2024-06-21";10624;1802;14.04345600;96
"2024-06-12";10148;2;0.19264000;0
"2024-06-13";10468;1;0.00963200;0
"2024-06-20";10474;1;0.05779200;0
"2024-06-25";10615;1;0.00000000;0
"2024-06-13";10437;53;2.45616000;0
"2024-06-16";10595;12;0.16374400;0
"2024-06-30";10654;2;0.00963200;0
"2024-06-21";10216;5;0.07705600;0
"2024-06-14";10496;310;4.44035200;0
"2024-06-20";10018;17;1.04988800;14
"2024-06-28";10473;41;0.59718400;0
"2024-07-08";10691;1;0.00963200;1
"2024-06-28";10432;1;0.06742400;0
"2024-06-23";10450;63;0.81872000;0
"2024-06-30";10472;309;5.14348800;3
"2024-06-20";10216;1;0.00000000;0
"2024-06-30";10422;8;0.24080000;1
"2024-07-08";10681;593;21.70089600;1
"2024-06-17";10428;3;0.04816000;0
"2024-06-25";10458;154;2.15756800;0
"2024-06-20";10593;9;0.10595200;0
"2024-06-20";10603;1;0.00000000;0
"2024-06-28";10463;48;0.57792000;0
"2024-06-23";10498;3;0.08668800;0
"2024-06-11";10236;477;13.40774400;2
"2024-06-19";10036;32;12.10742400;8
"2024-06-15";10469;15;0.37535904;1
"2024-06-24";10476;1;0.01926400;0
"2024-07-03";10170;12;0.09632000;0
"2024-06-13";10427;463;8.49542400;1
"2024-06-14";10487;1;0.08668800;0
"2024-06-23";10614;5;0.00000000;0
"2024-07-01";10216;148;1.53148800;7
"2024-06-26";10658;1;0.08668800;0
"2024-06-29";10256;1;0.00963200;0
"2024-06-14";10167;1;0.00963200;0
"2024-06-17";10430;165;4.37292800;0
"2024-06-23";10256;134;2.00345600;0
"2024-06-18";10489;1;0.01926400;0
"2024-06-21";10495;86;1.33884800;0
"2024-06-19";10222;8176;63.46630752;399
"2024-06-27";10491;129;2.46579200;0
"2024-06-12";10447;473;10.65299200;0
"2024-06-21";10492;228;4.47888000;1
"2024-06-30";10666;48;2.00345600;0
"2024-06-24";10469;4;0.12521600;0
"2024-07-01";10473;0;0.00000000;0
"2024-06-16";10597;1;0.00000000;0
"2024-06-27";10642;614;19.73596800;23
"2024-06-25";10608;3;0.00963200;0
"2024-06-19";10535;0;0.00000000;0
"2024-06-19";10611;245;1.51222400;8
"2024-07-03";10643;539;14.03382400;11
"2024-07-08";10690;33;2.81658944;3
"2024-06-15";10618;843;7.59964800;49
"2024-06-17";10434;1;0.05779200;0
"2024-06-19";10451;2;0.00963200;0
"2024-06-27";10170;16;0.25043200;1
"2024-06-24";10595;3;0.03843168;0
"2024-06-30";10655;2;0.10595200;0
"2024-06-13";10587;2;0.03814272;0
"2024-06-30";10663;26;0.57792000;0
"2024-06-30";10653;12;0.13484800;0
"2024-06-15";10148;215;5.90441600;0
"2024-06-15";10626;3;0.00963200;0
"2024-06-18";10174;1;0.03852800;0
"2024-06-24";10241;67;1.26179200;0
"2024-06-22";10478;0;0.00000000;0
"2024-06-17";10031;12;0.00000000;0
"2024-06-11";10242;112;3.19782400;1
"2024-06-18";10332;1;0.00963200;0
"2024-06-13";10586;12;0.15411200;1
"2024-06-18";10630;450;2.47542400;14
"2024-06-27";10648;3;0.10595200;0
"2024-06-27";10171;438;7.17584000;0
"2024-06-16";10440;75;3.68905600;1
"2024-06-17";10500;2;0.02889600;0
"2024-06-19";10614;1;0.00000000;0
"2024-06-15";10629;1;0.01926400;0
"2024-06-24";10170;44;0.54902400;0
"2024-07-03";10254;0;0.00000000;0
"2024-06-11";10403;0;0.00000000;0
"2024-06-29";10444;38;0.73203200;0
"2024-06-16";10598;8;0.05779200;0
"2024-06-26";10667;19;0.50086400;0
"2024-06-23";10494;1;0.04816000;0
"2024-06-27";10640;5;0.19264000;0
"2024-06-24";10328;418;9.72832000;7
"2024-06-14";10499;1;0.06742400;0
"2024-06-12";10617;10;0.02889600;0
"2024-06-17";10432;7;0.14448000;0
"2024-06-14";10578;1;0.00000000;0
"2024-06-24";10478;118;1.66633600;0
"2024-06-11";10482;104;4.32476800;0
"2024-06-14";10488;473;14.84291200;3
"2024-06-25";10170;78;1.15584000;0
"2024-06-29";10436;95;1.37737600;0
"2024-06-29";10144;113;2.10940800;0
"2024-06-11";10583;4285;52.45587200;63
"2024-06-23";10018;69;1.47369600;47
"2024-06-12";10486;1;0.05779200;0
"2024-06-26";10619;9;0.05779200;0
"2024-07-05";10689;1;0.00000000;0
"2024-06-11";10634;10;0.11558400;0
"2024-06-20";10174;674;18.00220800;2
"2024-06-23";10427;116;4.44998400;2
"2024-06-15";10458;241;4.56556800;0
"2024-07-07";10171;0;0.00000000;0
"2024-06-20";10432;1379;35.94662400;22
"2024-06-21";10607;1;0.01926400;0
"2024-06-18";10432;5;0.07705600;0
"2024-07-05";10467;4;0.01926400;0
"2024-06-21";10563;0;0.00000000;0
"2024-07-05";10696;81;2.90857504;8
"2024-06-20";10434;1;0.00963200;0
"2024-06-27";10458;1;0.00963200;0
"2024-06-14";10500;3;0.03852800;0
"2024-06-14";10576;17;0.10595200;0
"2024-06-28";10691;96;11.76683648;50
"2024-06-15";10031;4;4.99900800;2
"2024-06-21";10176;113;1.85897600;0
"2024-06-18";10491;174;4.31513600;1
"2024-06-11";10586;1;0.00000000;0
"2024-06-17";10042;89;18.78240000;7
"2024-07-01";10494;0;0.00000000;0
"2024-06-14";10168;1;0.01926400;0
"2024-06-23";10486;255;4.10323200;1
"2024-06-16";10439;119;6.35712000;0
"2024-06-11";10463;1;0.00963200;0
"2024-06-26";10031;25;6.20300800;2
"2024-06-12";10328;3;0.10595200;0
"2024-06-19";10431;187;3.92985600;0
"2024-06-14";10438;96;3.20745600;0
"2024-06-12";10577;1;0.00000000;0
"2024-06-21";10642;683;23.95478400;22
"2024-06-22";10647;1;0.01926400;0
"2024-06-19";10472;672;11.84736000;13
"2024-06-26";10497;1;0.12521600;0
"2024-07-04";10706;132;9.70905600;2
"2024-06-21";10427;45;0.92467200;1
"2024-06-19";10782;0;0.00000000;0
"2024-06-29";10462;119;2.19609600;2
"2024-06-17";10491;106;4.74857600;0
"2024-07-08";10500;0;0.00000000;0
"2024-06-22";10505;0;0.00000000;0
"2024-06-29";10689;8;0.00000000;0
"2024-06-15";10167;116;3.51568000;0
"2024-06-26";10439;0;0.00000000;0
"2024-06-20";10595;4;0.02889600;1
"2024-06-23";10634;3;0.01926400;0
"2024-06-19";10330;18;0.52976000;0
"2024-06-20";10492;225;8.78438400;0
"2024-06-30";10473;22;0.35638400;0
"2024-06-13";10617;4;0.00963200;0
"2024-06-22";10643;6;0.09632000;0
"2024-06-30";10672;23;0.35638400;0
"2024-07-05";10706;1191;72.19993088;89
"2024-06-17";10240;103;2.74512000;0
"2024-06-18";10331;2;0.00963200;0
"2024-06-17";10627;1;0.00000000;0
"2024-06-13";10497;11;0.21190400;0
"2024-06-17";10469;3060;54.70012800;37
"2024-06-24";10427;34;1.32921600;0
"2024-06-12";10168;289;8.54358400;0
"2024-06-26";10657;101;2.09977600;0
"2024-06-21";10435;1;0.00963200;0
"2024-06-29";10691;155;17.82979520;30
"2024-06-27";10462;199;4.05507200;0
"2024-06-16";10330;0;0.00000000;0
"2024-06-28";10649;107;3.54457600;1
"2024-06-23";10636;5;0.01926400;0
"2024-06-11";10613;1;0.00000000;0
"2024-06-21";10445;36;0.78982400;0
"2024-06-11";10455;0;0.00000000;0
"2024-06-13";10475;1;0.08668800;0
"2024-06-13";10590;1;0.01926400;0
"2024-06-26";10052;1;0.00000000;0
"2024-06-21";10421;7;0.18300800;0
"2024-06-27";10689;86;14.47044256;69
"2024-06-18";10430;125;2.73548800;0
"2024-06-12";10585;162;0.81872000;1
"2024-06-24";10595;15;0.19235104;0
"2024-06-22";10256;2;0.06742400;0
"2024-06-26";10451;1;0.02889600;0
"2024-06-28";10671;262;5.90441600;0
"2024-06-23";10557;0;0.00000000;0
"2024-06-15";10586;84;0.45270400;2
"2024-06-20";10622;1;0.00000000;0
"2024-06-16";10472;581;11.40428800;6
"2024-06-23";10626;5;0.00000000;0
"2024-06-23";10328;322;8.35094400;7
"2024-06-12";10437;102;3.47715200;0
"2024-06-25";10644;627;19.06172800;0
"2024-06-12";10595;736;6.62681600;32
"2024-06-15";10171;1963;38.90364800;5
"2024-06-26";10171;224;3.40972800;0
"2024-06-13";10485;199;7.51296000;1
"2024-06-28";10689;11;5.87552000;2
"2024-06-24";10607;609;4.28624000;23
"2024-06-14";10618;1;0.00963200;0
"2024-06-29";10652;41;0.68387200;0
"2024-06-29";10233;1;0.00000000;0
"2024-06-12";10427;399;13.16694400;2
"2024-06-30";10706;107;0.00000000;0
"2024-06-25";10658;285;5.83699200;0
"2024-06-30";10451;611;7.41664000;1
"2024-07-08";10640;5;0.31785600;0
"2024-06-22";10645;2583;40.35808000;5
"2024-06-23";10148;19;0.44307200;0
"2024-06-25";10330;3;0.38528000;0
"2024-06-15";10436;80;2.09977600;1
"2024-06-29";10476;0;0.00000000;0
"2024-06-20";10474;0;0.00000000;0
"2024-07-07";10689;138;5.03194944;4
"2024-06-26";10222;278;2.27218880;12
"2024-06-25";10328;412;9.16003200;5
"2024-06-15";10497;9;0.23116800;1
"2024-06-16";10478;274;5.30723200;0
"2024-06-12";10494;2;0.04816000;0
"2024-06-28";10653;127;2.67769600;0
"2024-06-24";10706;1;0.00000000;0
"2024-06-26";10481;349;6.93504000;0
"2024-06-14";10600;1;0.00963200;0
"2024-06-27";10610;6;0.03852800;0
"2024-07-04";10674;4427;10.30103872;15
"2024-06-17";10609;2;0.00000000;0
"2024-06-21";10603;1;0.00000000;0
"2024-06-18";10428;8;0.05779200;0
"2024-06-14";10450;196;4.01654400;1
"2024-06-17";10222;8468;66.33741408;453
"2024-06-17";10441;1;0.02889600;0
"2024-06-14";10460;29;0.71276800;1
"2024-06-17";10451;3;0.20227200;0
"2024-06-29";10472;337;6.00073600;5
"2024-07-06";10696;8;0.14486528;1
"2024-06-27";10602;2;0.00963200;0
"2024-06-14";10608;2;0.00963200;0
"2024-06-22";10329;12;0.18300800;0
"2024-06-19";10502;21;0.81872000;0
"2024-06-11";10591;67;1.79155200;3
"2024-06-19";10233;1;0.05779200;0
"2024-06-16";10328;1422;32.49836800;19
"2024-06-29";10430;41;1.07878400;0
"2024-06-14";10592;2;0.00963200;0
"2024-07-01";10148;1;0.02889600;0
"2024-06-16";10583;0;0.00000000;0
"2024-06-20";10501;51;2.39836800;0
"2024-06-16";10036;248;120.40963200;14
"2024-06-21";10440;28;0.74166400;1
"2024-06-26";10216;283;3.22672000;14
"2024-06-29";10665;2;0.00963200;0
"2024-06-13";10018;1;0.46233600;1
"2024-06-19";10475;3;0.30822400;0
"2024-06-14";10583;169;2.42639712;3
"2024-06-24";10653;4;0.09632000;0
"2024-06-20";10422;99;2.94739200;0
"2024-06-24";10611;312;2.23462400;18
"2024-06-21";10437;88;1.55075200;0
"2024-06-21";10559;0;0.00000000;0
"2024-06-27";10427;6;0.23116800;0
"2024-06-11";10617;4;0.00000000;0
"2024-06-19";10168;206;4.40182400;0
"2024-06-14";10434;1;0.00953568;0
"2024-06-16";10622;15;0.00000000;0
"2024-06-25";10626;7;0.00963200;0
"2024-06-27";10666;1;0.00000000;0
"2024-06-19";10328;3;0.06742400;0
"2024-06-24";10493;660;12.14595200;4
"2024-07-03";10500;0;0.00000000;0
"2024-06-17";10018;18;1.33884800;12
"2024-06-20";10148;162;4.72931200;1
"2024-06-14";10589;45;0.25043200;0
"2024-06-19";10170;212;5.27833600;1
